LocalTime;T;Po;P;Pa;U;DD
26.04.2019 20:00;20.5;755;757;-0.4;55;Штиль
26.04.2019 17:00;26.3;755.4;757.3;-0.8;34;Ветер
26.04.2019 14:00;26.2;756.2;758.1;-1.1;36;Ветер
26.04.2019 11:00;23.6;757.3;759.2;-0.7;46;Ветер
26.04.2019 08:00;16.3;758;760;-0.5;65;Ветер
26.04.2019 05:00;11.1;758.5;760.6;-0.4;85;Ветер
26.04.2019 02:00;12.2;758.9;760.9;-0.2;82;Штиль
25.04.2019 23:00;14.9;759.1;761.1;0.3;70;Штиль
25.04.2019 20:00;20.4;758.8;760.8;-0.1;48;Ветер
25.04.2019 17:00;24.3;758.9;760.9;-0.5;37;Ветер
25.04.2019 14:00;23.7;759.4;761.3;-0.5;39;Ветер
25.04.2019 11:00;19.4;759.9;761.8;-0.1;47;Ветер
25.04.2019 08:00;14.9;760;761.9;0;55;Ветер
25.04.2019 05:00;12.5;760;762.1;-0.6;57;Ветер
25.04.2019 02:00;12.5;760.6;762.6;-0.6;55;Ветер
24.04.2019 23:00;15.6;761.2;763.2;0.3;45;Ветер
24.04.2019 20:00;17.1;760.9;762.9;-0.3;42;Ветер
24.04.2019 17:00;19.6;761.2;763.2;-0.8;27;Ветер
24.04.2019 14:00;20.5;762;763.9;-0.5;28;Ветер
24.04.2019 11:00;18.4;762.5;764.5;-1.1;25;Ветер
24.04.2019 08:00;13.6;763.6;765.6;-0.2;35;Ветер
24.04.2019 05:00;8.8;763.8;765.8;-0.4;45;Ветер
24.04.2019 02:00;9.9;764.2;766.3;-0.3;41;Ветер
23.04.2019 23:00;12.2;764.5;766.6;0;34;Ветер
23.04.2019 20:00;16.3;764.5;766.6;-0.3;25;Ветер
23.04.2019 17:00;19.8;764.8;766.8;-1.9;19;Ветер
23.04.2019 14:00;19.8;766.7;768.7;-1.4;19;Ветер
23.04.2019 11:00;18.2;768.1;770.1;-0.6;21;Ветер
23.04.2019 08:00;11.5;768.7;770.7;0.2;42;Ветер
23.04.2019 05:00;4.5;768.5;770.6;0.3;67;Ветер
23.04.2019 02:00;7;768.2;770.2;0.3;60;Штиль
22.04.2019 23:00;9.3;767.9;769.9;0.7;60;Ветер
22.04.2019 20:00;15.1;767.2;769.2;0.5;39;Ветер
22.04.2019 17:00;18.7;766.7;768.7;-0.2;33;Ветер
22.04.2019 14:00;18.3;766.9;768.9;-0.4;40;Ветер
22.04.2019 11:00;14.8;767.3;769.3;0.4;56;Ветер
22.04.2019 08:00;8.8;766.9;769;1.2;84;Ветер
22.04.2019 05:00;4.1;765.7;767.8;0.3;94;Ветер
22.04.2019 02:00;5.2;765.4;767.5;0.3;86;Ветер
21.04.2019 23:00;6.5;765.1;767.2;0.6;75;Ветер
21.04.2019 20:00;9.2;764.5;766.5;0.6;62;Ветер
21.04.2019 17:00;13.6;763.9;766;-0.4;38;Ветер
21.04.2019 14:00;12.8;764.3;766.3;-0.6;52;Ветер
21.04.2019 11:00;12;764.9;766.9;-1;47;Ветер
21.04.2019 08:00;8.7;765.9;767.9;-0.9;62;Ветер
21.04.2019 05:00;5.6;766.8;768.9;-0.9;82;Ветер
21.04.2019 02:00;6.9;767.7;769.7;-1;77;Ветер
20.04.2019 23:00;8.1;768.7;770.8;-0.6;73;Ветер
20.04.2019 20:00;9.2;769.3;771.3;-0.6;64;Ветер
20.04.2019 17:00;13.3;769.9;771.9;-1;43;Ветер
20.04.2019 14:00;14.5;770.9;772.9;-0.5;30;Ветер
20.04.2019 11:00;14;771.4;773.5;-0.3;40;Ветер
20.04.2019 08:00;10.9;771.7;773.8;-0.1;60;Ветер
20.04.2019 05:00;5.8;771.8;773.9;-0.3;83;Ветер
20.04.2019 02:00;6.3;772.1;774.2;-0.2;79;Ветер
19.04.2019 23:00;6.8;772.3;774.4;-0.7;74;Ветер
19.04.2019 20:00;8.4;773;775.1;-0.3;56;Ветер
19.04.2019 17:00;14.6;773.3;775.3;-0.8;23;Ветер
19.04.2019 14:00;16.3;774.1;776.1;-0.3;31;Ветер
19.04.2019 11:00;16.1;774.4;776.5;0.1;32;Ветер
19.04.2019 08:00;10.8;774.3;776.3;0.5;56;Ветер
19.04.2019 05:00;4.4;773.8;775.9;0;83;Ветер
19.04.2019 02:00;6.4;773.8;775.9;0.6;75;Ветер
18.04.2019 23:00;8.7;773.2;775.3;0;60;Ветер
18.04.2019 20:00;10.3;773.2;775.2;0.2;53;Ветер
18.04.2019 17:00;16;773;775;-0.2;32;Ветер
18.04.2019 14:00;18.3;773.2;775.3;-0.4;26;Ветер
18.04.2019 11:00;17.5;773.6;775.6;0.4;31;Ветер
18.04.2019 08:00;9.8;773.2;775.3;0.8;58;Ветер
18.04.2019 05:00;4.8;772.4;774.5;0.4;75;Ветер
18.04.2019 02:00;5.4;772;774.1;0.6;77;Ветер
17.04.2019 23:00;8.2;771.4;773.5;0.6;66;Ветер
17.04.2019 20:00;11;770.8;772.8;0.8;50;Ветер
17.04.2019 17:00;16.7;770;772;-0.2;29;Ветер
17.04.2019 14:00;17.6;770.2;772.3;-0.5;28;Ветер
17.04.2019 11:00;15.9;770.7;772.7;0.4;33;Ветер
17.04.2019 08:00;8.2;770.3;772.3;0.7;60;Ветер
17.04.2019 05:00;4.2;769.6;771.7;0.1;79;Ветер
17.04.2019 02:00;5.2;769.5;771.6;0.1;78;Ветер
16.04.2019 23:00;5.2;769.4;771.5;-0.2;77;Ветер
16.04.2019 20:00;6.6;769.6;771.7;-0.1;63;Ветер
16.04.2019 17:00;9.5;769.7;771.7;-0.7;46;Ветер
16.04.2019 14:00;9.1;770.4;772.4;-0.4;41;Ветер
16.04.2019 11:00;9.4;770.8;772.8;0.1;32;Ветер
16.04.2019 08:00;4.1;770.7;772.8;0.8;55;Ветер
16.04.2019 05:00;-0.9;769.9;772;0.4;65;Ветер
16.04.2019 02:00;0.9;769.5;771.6;0.2;57;Ветер
15.04.2019 23:00;5.1;769.3;771.4;0.4;41;Ветер
15.04.2019 20:00;6.3;768.9;771;-0.3;60;Ветер
15.04.2019 17:00;9.2;769.2;771.2;-1.1;41;Ветер
15.04.2019 14:00;9.8;770.3;772.3;-1.1;39;Ветер
15.04.2019 11:00;9.4;771.4;773.4;-0.3;38;Ветер
15.04.2019 08:00;3.9;771.7;773.8;0.4;61;Ветер
15.04.2019 05:00;0.7;771.3;773.4;0.1;79;Ветер
15.04.2019 02:00;2.5;771.2;773.3;0.4;69;Ветер
14.04.2019 23:00;4.5;770.8;772.9;0.8;68;Ветер
14.04.2019 20:00;5.4;770;772.1;0.2;71;Ветер
14.04.2019 17:00;9.4;769.8;771.8;-0.4;36;Ветер
14.04.2019 14:00;9.9;770.2;772.2;-0.3;34;Ветер
14.04.2019 11:00;8.8;770.5;772.6;0.1;36;Ветер
14.04.2019 08:00;2.6;770.4;772.5;1;64;Ветер
14.04.2019 05:00;0.1;769.4;771.5;0.3;73;Ветер
14.04.2019 02:00;2.1;769.1;771.2;0.4;68;Ветер
13.04.2019 23:00;4.5;768.7;770.8;0.7;57;Ветер
13.04.2019 20:00;5.1;768;770.1;0.2;70;Ветер
13.04.2019 17:00;8.4;767.8;769.8;-0.9;45;Ветер
13.04.2019 14:00;7.2;768.7;770.8;-0.6;40;Ветер
13.04.2019 11:00;3.6;769.3;771.4;-0.1;53;Ветер
13.04.2019 08:00;-0.6;769.4;771.5;0.1;67;Ветер
13.04.2019 05:00;-1.7;769.3;771.4;0;71;Ветер
13.04.2019 02:00;-1.4;769.3;771.4;0.4;70;Ветер
12.04.2019 23:00;1.1;768.9;771;0.9;67;Ветер
12.04.2019 20:00;3.2;768;770.1;0;82;Ветер
12.04.2019 17:00;5.1;768;770.1;-0.6;62;Ветер
12.04.2019 14:00;5.6;768.6;770.7;-0.6;48;Ветер
12.04.2019 11:00;3.3;769.2;771.3;0.1;53;Ветер
12.04.2019 08:00;1.3;769.1;771.2;0.4;66;Ветер
12.04.2019 05:00;-0.4;768.7;770.8;0.3;74;Ветер
12.04.2019 02:00;1.1;768.4;770.5;0.4;71;Ветер
11.04.2019 23:00;2;768;770.1;1;70;Ветер
11.04.2019 20:00;3.3;767;769.1;0.4;73;Ветер
11.04.2019 17:00;3.6;766.6;768.7;0.3;75;Ветер
11.04.2019 14:00;3.8;766.3;768.4;0.3;74;Ветер
11.04.2019 11:00;2.9;766;768.1;0.7;84;Ветер
11.04.2019 08:00;2.2;765.3;767.4;0.7;79;Ветер
11.04.2019 05:00;1.6;764.6;766.7;0.2;85;Ветер
11.04.2019 02:00;1.6;764.4;766.5;0.2;87;Ветер
10.04.2019 23:00;1.2;764.2;766.3;0.9;92;Ветер
10.04.2019 20:00;2.9;763.3;765.4;0.6;79;Ветер
10.04.2019 17:00;3.9;762.7;764.8;0.3;75;Ветер
10.04.2019 14:00;4.2;762.4;764.5;0.2;72;Ветер
10.04.2019 11:00;3.9;762.2;764.3;0.5;66;Ветер
10.04.2019 08:00;2.5;761.7;763.8;0.5;70;Ветер
10.04.2019 05:00;2.2;761.2;763.3;0.1;71;Ветер
10.04.2019 02:00;2.1;761.1;763.2;0.1;71;Ветер
09.04.2019 23:00;2.4;761;763.1;0.1;68;Ветер
09.04.2019 20:00;2.1;760.9;763;0.5;83;Ветер
09.04.2019 17:00;3.6;760.4;762.5;0.1;56;Ветер
09.04.2019 14:00;5.2;760.3;762.3;0.3;46;Ветер
09.04.2019 11:00;4.7;760;762.1;0.2;54;Ветер
09.04.2019 08:00;3.6;759.8;761.9;0.2;68;Ветер
09.04.2019 05:00;1.4;759.6;761.7;0.5;91;Ветер
09.04.2019 02:00;2.8;759.1;761.2;0;80;Ветер
08.04.2019 23:00;3.1;759.1;761.2;0.2;80;Ветер
08.04.2019 20:00;3.5;758.9;761;0.6;79;Ветер
08.04.2019 17:00;5.1;758.3;760.3;0.5;77;Ветер
08.04.2019 14:00;6.8;757.8;759.8;0.8;59;Ветер
08.04.2019 11:00;8.4;757;759;0.9;59;Ветер
08.04.2019 08:00;5.4;756.1;758.2;0.7;91;Ветер
08.04.2019 05:00;4.2;755.4;757.4;-0.1;88;Ветер
08.04.2019 02:00;3.2;755.5;757.6;-0.1;89;Ветер
07.04.2019 23:00;5.6;755.6;757.6;0.4;74;Ветер
07.04.2019 20:00;9.1;755.2;757.3;0.6;54;Ветер
07.04.2019 17:00;15.9;754.6;756.5;0;35;Ветер
07.04.2019 14:00;17.2;754.6;756.5;-0.9;28;Ветер
07.04.2019 11:00;13.5;755.5;757.4;-0.1;39;Ветер
07.04.2019 08:00;5.8;755.6;757.6;-0.1;58;Ветер
07.04.2019 05:00;3.8;755.7;757.7;-1;62;Ветер
07.04.2019 02:00;6.5;756.7;758.7;-0.7;51;Штиль
06.04.2019 23:00;9.4;757.4;759.4;-0.6;42;Ветер
06.04.2019 20:00;11.3;758;760;-0.2;44;Ветер
06.04.2019 17:00;16.5;758.2;760.2;-0.9;30;Ветер
06.04.2019 14:00;16.7;759.1;761.1;-1.2;31;Ветер
06.04.2019 11:00;12.9;760.3;762.3;-0.3;37;Ветер
06.04.2019 08:00;6.4;760.6;762.7;0.4;47;Ветер
06.04.2019 05:00;5.3;760.2;762.2;0.2;47;Ветер
06.04.2019 02:00;6.8;760;762.1;0.3;45;Ветер
05.04.2019 23:00;9;759.7;761.7;1;42;Ветер
05.04.2019 20:00;11.9;758.7;760.7;1.1;39;Ветер
05.04.2019 17:00;16.8;757.6;759.5;0;30;Ветер
05.04.2019 14:00;17;757.6;759.5;-0.5;28;Ветер
05.04.2019 11:00;12.8;758.1;760.1;0.3;32;Ветер
05.04.2019 08:00;5.7;757.8;759.8;0.7;49;Ветер
05.04.2019 05:00;3.7;757.1;759.1;0.1;56;Ветер
05.04.2019 02:00;5.5;757;759.1;0;49;Ветер
04.04.2019 23:00;7.6;757;759.1;0.6;41;Ветер
04.04.2019 20:00;11.5;756.4;758.5;0.6;31;Ветер
04.04.2019 17:00;15.3;755.8;757.7;-0.7;25;Ветер
04.04.2019 14:00;15.1;756.5;758.5;-0.7;26;Ветер
04.04.2019 11:00;12.8;757.2;759.2;-0.5;27;Ветер
04.04.2019 08:00;7.3;757.7;759.7;-0.1;34;Ветер
04.04.2019 05:00;5.6;757.8;759.8;-0.5;41;Ветер
04.04.2019 02:00;5.8;758.3;760.3;-0.9;40;Ветер
03.04.2019 23:00;7.1;759.2;761.2;0.1;37;Ветер
03.04.2019 20:00;10.2;759.1;761.2;-0.1;27;Ветер
03.04.2019 17:00;13.6;759.2;761.2;-1;20;Ветер
03.04.2019 14:00;13.6;760.2;762.2;-0.8;24;Ветер
03.04.2019 11:00;11;761;763;0;28;Ветер
03.04.2019 08:00;6.2;761;763;-0.3;37;Ветер
03.04.2019 05:00;4.4;761.3;763.4;-1.1;45;Ветер
03.04.2019 02:00;5;762.4;764.5;-0.8;46;Ветер
02.04.2019 23:00;6.4;763.2;765.2;-0.2;40;Ветер
02.04.2019 20:00;8.8;763.4;765.4;-0.9;31;Ветер
02.04.2019 17:00;11.5;764.3;766.3;-2.3;24;Ветер
02.04.2019 14:00;11.3;766.6;768.7;-2.4;24;Ветер
02.04.2019 11:00;9.2;769;771.1;-1.1;29;Ветер
02.04.2019 08:00;2;770.1;772.2;-0.2;64;Ветер
02.04.2019 05:00;-3.2;770.3;772.5;-0.6;84;Штиль
02.04.2019 02:00;-1.9;770.9;773.1;-0.1;82;Штиль
01.04.2019 23:00;-0.4;771;773.1;0.3;75;Штиль
01.04.2019 20:00;3.6;770.7;772.8;0.1;66;Ветер
01.04.2019 17:00;7.7;770.6;772.7;-0.6;33;Ветер
01.04.2019 14:00;9.2;771.2;773.2;0;29;Ветер
01.04.2019 11:00;7.7;771.2;773.3;1.3;46;Ветер
01.04.2019 08:00;3.7;769.9;772;1.5;88;Ветер
01.04.2019 05:00;-1.2;768.4;770.5;1.2;;Штиль
01.04.2019 02:00;1.2;767.2;769.3;1.2;90;Ветер
31.03.2019 23:00;2.5;766;768.1;1.9;83;Ветер
31.03.2019 20:00;4.1;764.1;766.2;1.7;74;Ветер
31.03.2019 17:00;7.4;762.4;764.5;1;56;Ветер
31.03.2019 14:00;7.7;761.4;763.4;1.7;60;Ветер
31.03.2019 11:00;8.7;759.7;761.8;1.3;63;Ветер
31.03.2019 08:00;7.9;758.4;760.4;0.6;79;Ветер
31.03.2019 05:00;7;757.8;759.8;-1;87;Ветер
31.03.2019 02:00;7.8;758.8;760.8;-1.6;88;Ветер
30.03.2019 23:00;8.5;760.4;762.4;-0.7;81;Штиль
30.03.2019 20:00;11.4;761.1;763.1;-1;70;Ветер
30.03.2019 17:00;15.7;762.1;764;-1.6;56;Ветер
30.03.2019 14:00;14;763.7;765.7;-0.6;62;Ветер
30.03.2019 11:00;11.2;764.3;766.3;-0.2;68;Ветер
30.03.2019 08:00;8.1;764.5;766.5;-0.3;84;Ветер
30.03.2019 05:00;6.9;764.8;766.9;-0.8;86;Ветер
30.03.2019 02:00;7.2;765.6;767.6;-0.4;85;Ветер
29.03.2019 23:00;8.3;766;768.1;-0.3;78;Ветер
29.03.2019 20:00;8.5;766.3;768.4;-0.3;77;Ветер
29.03.2019 17:00;10.3;766.6;768.7;-0.9;69;Ветер
29.03.2019 14:00;12.9;767.5;769.5;-0.5;54;Ветер
29.03.2019 11:00;11.7;768;770;-0.4;63;Ветер
29.03.2019 08:00;7.8;768.4;770.4;-0.2;88;Ветер
29.03.2019 05:00;6.5;768.6;770.7;-1.4;90;Ветер
29.03.2019 02:00;5;770;772.1;-0.3;96;Ветер
28.03.2019 23:00;4.1;770.3;772.4;-0.3;94;Ветер
28.03.2019 20:00;3;770.6;772.7;-0.2;96;Ветер
28.03.2019 17:00;8.3;770.8;772.8;-0.3;76;Ветер
28.03.2019 14:00;6.4;771.1;773.2;0.6;84;Ветер
28.03.2019 11:00;4.9;770.5;772.6;1.3;93;Ветер
28.03.2019 08:00;2.6;769.2;771.3;1.5;99;Ветер
28.03.2019 05:00;2.4;767.7;769.8;0.9;98;Ветер
28.03.2019 02:00;4.7;766.8;768.9;0.8;97;Ветер
27.03.2019 23:00;5.2;766;768.1;0.3;96;Ветер
27.03.2019 20:00;5.6;765.7;767.8;0;96;Ветер
27.03.2019 17:00;6.2;765.7;767.8;-0.3;76;Ветер
27.03.2019 14:00;8.8;766;768.1;-0.3;47;Ветер
27.03.2019 11:00;5.3;766.3;768.4;0.3;63;Ветер
27.03.2019 08:00;2.4;766;768.1;0.6;89;Ветер
27.03.2019 05:00;-1.4;765.4;767.5;0.9;94;Штиль
27.03.2019 02:00;1;764.5;766.6;1.2;88;Ветер
26.03.2019 23:00;2.2;763.3;765.4;2.7;84;Ветер
26.03.2019 20:00;3.3;760.6;762.7;2.8;79;Ветер
26.03.2019 17:00;3.5;757.8;759.8;1.7;64;Ветер
26.03.2019 14:00;4.6;756.1;758.2;1;68;Ветер
26.03.2019 11:00;3.9;755.1;757.1;-3;87;Ветер
26.03.2019 08:00;1.4;758.1;760.2;-1.6;82;Ветер
26.03.2019 05:00;0.3;759.7;761.8;-0.2;86;Ветер
26.03.2019 02:00;0.9;759.9;762;0.8;85;Ветер
25.03.2019 23:00;3.4;759.1;761.2;1.4;87;Ветер
25.03.2019 20:00;3.3;757.7;759.7;1.4;86;Ветер
25.03.2019 17:00;5.3;756.3;758.3;0.5;77;Ветер
25.03.2019 14:00;4.6;755.8;757.8;0.2;86;Ветер
25.03.2019 11:00;6.2;755.6;757.6;-0.5;75;Ветер
25.03.2019 08:00;2;756.1;758.2;-0.9;87;Ветер
25.03.2019 05:00;1.6;757;759.1;-1.5;90;Ветер
25.03.2019 02:00;1.1;758.5;760.6;-2.1;91;Ветер
24.03.2019 23:00;3.1;760.6;762.7;-1.4;87;Ветер
24.03.2019 20:00;4.1;762;764.1;-1;85;Ветер
24.03.2019 17:00;6.3;763;765;-1.4;69;Ветер
24.03.2019 14:00;8.1;764.4;766.4;-1;62;Ветер
24.03.2019 11:00;7.4;765.4;767.4;0;63;Ветер
24.03.2019 08:00;4.2;765.4;767.5;0.3;84;Ветер
24.03.2019 05:00;3.3;765.1;767.2;-0.2;83;Ветер
24.03.2019 02:00;4.2;765.3;767.4;0.1;78;Ветер
23.03.2019 23:00;5.2;765.2;767.3;0.5;84;Ветер
23.03.2019 20:00;7;764.7;766.7;0.7;88;Ветер
23.03.2019 17:00;14.7;764;766;-1.1;61;Ветер
23.03.2019 14:00;15.3;765.1;767.2;-2.1;56;Ветер
23.03.2019 11:00;8.7;767.2;769.2;-1.5;63;Ветер
23.03.2019 08:00;2.2;768.7;770.8;-0.9;65;Ветер
23.03.2019 05:00;-2.1;769.6;771.8;-1.4;83;Ветер
23.03.2019 02:00;-1.7;771;773.2;-1.2;89;Штиль
22.03.2019 23:00;-0.7;772.2;774.3;-0.7;90;Штиль
22.03.2019 20:00;2.9;772.9;775;-0.3;68;Штиль
22.03.2019 17:00;7.7;773.2;775.3;-0.3;47;Ветер
22.03.2019 14:00;9;773.5;775.6;0.6;44;Ветер
22.03.2019 11:00;8.3;772.9;775;2.5;51;Ветер
22.03.2019 08:00;6.3;770.4;772.5;1.9;88;Ветер
22.03.2019 05:00;7.4;768.5;770.5;0.5;92;Ветер
22.03.2019 02:00;7.2;768;770;0.5;95;Ветер
21.03.2019 23:00;7.7;767.5;769.6;0;93;Ветер
21.03.2019 20:00;9.5;767.5;769.5;-0.3;90;Ветер
21.03.2019 17:00;8.3;767.8;769.9;-1.5;89;Ветер
21.03.2019 14:00;9.9;769.3;771.3;-0.8;72;Ветер
21.03.2019 11:00;6.1;770.1;772.2;0.8;90;Ветер
21.03.2019 08:00;3.9;769.3;771.4;0.6;97;Ветер
21.03.2019 05:00;4.4;768.7;770.8;0.2;96;Ветер
21.03.2019 02:00;5.1;768.5;770.6;0.7;96;Ветер
20.03.2019 23:00;6.5;767.8;769.9;-0.3;95;Ветер
20.03.2019 20:00;7.3;768.1;770.2;-0.6;72;Ветер
20.03.2019 17:00;8.6;768.7;770.8;-1.3;45;Ветер
20.03.2019 14:00;8.6;770;772;-0.2;45;Ветер
20.03.2019 11:00;5.1;770.2;772.3;0.7;78;Ветер
20.03.2019 08:00;1.2;769.5;771.6;0.8;93;Ветер
20.03.2019 05:00;0.7;768.7;770.8;0.2;94;Ветер
20.03.2019 02:00;0.9;768.5;770.6;0.8;93;Ветер
19.03.2019 23:00;1.7;767.7;769.8;1.2;86;Ветер
19.03.2019 20:00;2.7;766.5;768.6;1.7;80;Ветер
19.03.2019 17:00;5.8;764.8;766.8;1.5;63;Ветер
19.03.2019 14:00;6.5;763.3;765.3;2.1;62;Ветер
19.03.2019 11:00;4.8;761.2;763.3;1.9;83;Ветер
19.03.2019 08:00;3.3;759.3;761.4;2.1;84;Ветер
19.03.2019 05:00;3.4;757.2;759.2;1.2;89;Ветер
19.03.2019 02:00;3.8;756;758;0.8;83;Ветер
18.03.2019 23:00;4.6;755.2;757.2;1.2;87;Ветер
18.03.2019 20:00;6.4;754;756;0.9;63;Ветер
18.03.2019 17:00;6.9;753.1;755.2;0;63;Ветер
18.03.2019 14:00;6.7;753.1;755.2;0.8;62;Ветер
18.03.2019 11:00;6.4;752.3;754.3;1.2;69;Ветер
18.03.2019 08:00;4.2;751.1;753.1;1;88;Ветер
18.03.2019 05:00;4.9;750.1;752.1;-0.1;90;Ветер
18.03.2019 02:00;4.7;750.2;752.2;0.9;94;Ветер
17.03.2019 23:00;5.5;749.3;751.3;2.2;89;Ветер
17.03.2019 20:00;9.4;747.1;749.1;0.3;82;Ветер
17.03.2019 17:00;11.4;746.8;748.8;0;65;Ветер
17.03.2019 14:00;11.1;746.8;748.8;-0.7;73;Ветер
17.03.2019 11:00;8;747.5;749.5;-0.3;90;Ветер
17.03.2019 08:00;4;747.8;749.8;-1.1;97;Ветер
17.03.2019 05:00;3.2;748.9;750.9;-1.2;93;Ветер
17.03.2019 02:00;1.6;750.1;752.1;-0.2;96;Штиль
16.03.2019 23:00;3.4;750.3;752.3;0.2;92;Ветер
16.03.2019 20:00;4.5;750.1;752.1;1.5;91;Ветер
16.03.2019 17:00;5.6;748.6;750.6;1.6;81;Ветер
16.03.2019 14:00;5.2;747;749;2.4;79;Ветер
16.03.2019 11:00;3.9;744.6;746.6;5.3;85;Ветер
16.03.2019 08:00;4;739.3;741.4;3.4;94;Ветер
16.03.2019 05:00;3.9;735.9;737.9;-0.4;94;Ветер
16.03.2019 02:00;4.5;736.3;738.4;-2.7;95;Ветер
15.03.2019 23:00;4.5;739;741;-3.5;95;Ветер
15.03.2019 20:00;5.1;742.5;744.5;-1.1;94;Ветер
15.03.2019 17:00;5.6;743.6;745.6;-0.5;94;Ветер
15.03.2019 14:00;7.2;744.1;746.2;-0.6;78;Ветер
15.03.2019 11:00;5;744.7;746.8;0;88;Ветер
15.03.2019 08:00;2.6;744.7;746.7;0;94;Ветер
15.03.2019 05:00;3;744.7;746.7;-0.3;88;Ветер
15.03.2019 02:00;3.3;745;747;-0.3;85;Ветер
14.03.2019 23:00;4.2;745.3;747.3;-0.2;79;Ветер
14.03.2019 20:00;3.7;745.5;747.5;-0.2;81;Ветер
14.03.2019 17:00;6.6;745.7;747.7;0.1;69;Ветер
14.03.2019 14:00;5.2;745.6;747.7;0.2;88;Ветер
14.03.2019 11:00;3.8;745.4;747.4;-0.8;92;Ветер
14.03.2019 08:00;3.9;746.2;748.3;-1.4;75;Ветер
14.03.2019 05:00;4.1;747.6;749.6;-1.3;73;Ветер
14.03.2019 02:00;4.8;748.9;750.9;-1;71;Ветер
13.03.2019 23:00;5;749.9;751.9;-0.7;72;Ветер
13.03.2019 20:00;5.2;750.6;752.6;0.1;82;Ветер
13.03.2019 17:00;6.3;750.5;752.5;0.1;80;Ветер
13.03.2019 14:00;2.9;750.4;752.4;0.6;91;Ветер
13.03.2019 11:00;3.6;749.8;751.8;-0.7;71;Ветер
13.03.2019 08:00;1.4;750.5;752.5;-2;81;Ветер
13.03.2019 05:00;0.1;752.5;754.6;-2.4;90;Ветер
13.03.2019 02:00;-0.2;754.9;757;-1.8;90;Ветер
12.03.2019 23:00;-1.9;756.7;758.8;-1.4;96;Штиль
12.03.2019 20:00;0.6;758.1;760.2;-0.7;92;Ветер
12.03.2019 17:00;3.5;758.8;760.9;-0.5;56;Ветер
12.03.2019 14:00;3.2;759.3;761.4;0.2;49;Ветер
12.03.2019 11:00;1.8;759.1;761.2;0.9;56;Ветер
12.03.2019 08:00;-1.9;758.2;760.3;1.5;92;Ветер
12.03.2019 05:00;-1.6;756.7;758.8;1.1;80;Ветер
12.03.2019 02:00;-1.5;755.6;757.7;1.3;90;Ветер
11.03.2019 23:00;-0.5;754.3;756.4;0.9;94;Ветер
11.03.2019 20:00;0.4;753.4;755.5;1.2;90;Ветер
11.03.2019 17:00;2.9;752.2;754.2;0.9;62;Ветер
11.03.2019 14:00;3.2;751.3;753.4;0.9;57;Ветер
11.03.2019 11:00;2.6;750.4;752.4;1.5;56;Ветер
11.03.2019 08:00;0.3;748.9;751;2;72;Ветер
11.03.2019 05:00;0.6;746.9;748.9;2.5;89;Ветер
11.03.2019 02:00;2.6;744.4;746.5;0;89;Ветер
10.03.2019 23:00;-0.3;744.4;746.5;-0.8;96;Штиль
10.03.2019 20:00;2.8;745.2;747.2;-0.8;86;Ветер
10.03.2019 17:00;4.9;746;748;0.3;71;Ветер
10.03.2019 14:00;4;745.7;747.7;1;92;Ветер
10.03.2019 11:00;3.6;744.7;746.7;-0.1;95;Ветер
10.03.2019 08:00;3.2;744.8;746.8;0.1;91;Ветер
10.03.2019 05:00;3.2;744.7;746.8;0.3;88;Ветер
10.03.2019 02:00;4.2;744.4;746.5;-0.8;86;Ветер
09.03.2019 23:00;4.6;745.2;747.2;-0.9;83;Ветер
09.03.2019 20:00;5.4;746.1;748.1;0.3;81;Ветер
09.03.2019 17:00;5.3;745.8;747.8;-1.6;88;Ветер
09.03.2019 14:00;7.2;747.4;749.4;-3.6;70;Ветер
09.03.2019 11:00;5.9;751;753.1;-2.1;68;Ветер
09.03.2019 08:00;2.8;753.1;755.2;-0.7;76;Ветер
09.03.2019 05:00;4;753.8;755.8;0.1;78;Ветер
09.03.2019 02:00;5;753.7;755.7;1.2;70;Ветер
08.03.2019 23:00;5;752.5;754.5;2.6;68;Ветер
08.03.2019 20:00;5.8;749.9;751.9;3.1;62;Ветер
08.03.2019 17:00;5.9;746.8;748.8;1.6;83;Ветер
08.03.2019 14:00;8.1;745.2;747.2;-0.4;78;Ветер
08.03.2019 11:00;10.6;745.6;747.5;-1.2;58;Ветер
08.03.2019 08:00;6.5;746.8;748.8;-0.6;77;Ветер
08.03.2019 05:00;4.4;747.4;749.4;-0.6;91;Ветер
08.03.2019 02:00;7.1;748;750;1.8;84;Штиль
07.03.2019 23:00;9.3;746.2;748.2;0.3;77;Ветер
07.03.2019 20:00;9.2;745.9;747.9;0.5;66;Ветер
07.03.2019 17:00;9.8;745.4;747.4;-1.2;63;Ветер
07.03.2019 14:00;8.7;746.6;748.6;-1.4;63;Ветер
07.03.2019 11:00;6.8;748;750.1;-1.4;65;Ветер
07.03.2019 08:00;3.8;749.4;751.4;-1.8;77;Ветер
07.03.2019 05:00;3.3;751.2;753.2;-2.6;82;Ветер
07.03.2019 02:00;3.1;753.8;755.8;-2.1;88;Ветер
06.03.2019 23:00;3;755.9;757.9;-1.4;90;Ветер
06.03.2019 20:00;3.5;757.3;759.4;-0.5;83;Ветер
06.03.2019 17:00;4.4;757.8;759.8;-0.7;71;Ветер
06.03.2019 14:00;4.6;758.5;760.6;0.2;65;Ветер
06.03.2019 11:00;2.6;758.3;760.4;1.6;65;Ветер
06.03.2019 08:00;-1.9;756.7;758.8;2;87;Штиль
